product_id,substance_name
3151,Potassium Acetate
3151,Sodium Acetate Trihydrate
3152,Valine
3152,Alanine
3152,Arginine
3152,Isoleucine
3152,Leucine
3152,Methionine
3152,Phenylalanine
3152,Proline
3152,Serine
3152,Threonine
3152,Aspartic Acid
3152,Glutamic Acid
3152,Glycine
3152,Histidine Hydrochloride Monohydrate
3152,Omega-3-Acid Triglycerides
3152,Sodium Dihydrogen Phosphate Dihydrate
3152,Soya-Bean Oil Refined
3152,Triglycerides
3152,Medium Chain
3152,Tryptophan
3152,Zinc Acetate Dihydrate
3152,Sodium Chloride
3152,Sodium Hydroxide
3152,Calcium Chloride Dihydrate
3152,Glucose Monohydrate
3152,Lysine Hydrochloride
3152,Magnesium Acetate Tetrahydrate
3152,Potassium Acetate
3152,Sodium Acetate Trihydrate
3153,Valine
3153,Alanine
3153,Arginine
3153,Isoleucine
3153,Leucine
3153,Methionine
3153,Phenylalanine
3153,Proline
3153,Serine
3153,Threonine
3153,Aspartic Acid
3153,Glutamic Acid
3153,Glycine
3153,Histidine Hydrochloride Monohydrate
3153,Omega-3-Acid Triglycerides
3153,Sodium Dihydrogen Phosphate Dihydrate
3153,Soya-Bean Oil Refined
3153,Triglycerides
3153,Medium Chain
3153,Tryptophan
3153,Zinc Acetate Dihydrate
3153,Sodium Chloride
3153,Sodium Hydroxide
3153,Calcium Chloride Dihydrate
3153,Glucose Monohydrate
3153,Lysine Hydrochloride
3153,Magnesium Acetate Tetrahydrate
3153,Potassium Acetate
3153,Sodium Acetate Trihydrate
3154,Valine
3154,Alanine
3154,Arginine
3154,Histidine
3154,Isoleucine
3154,Leucine
3154,Methionine
3154,Phenylalanine
3154,Proline
3154,Serine
3154,Threonine
3154,Tyrosine
3154,Glycine
3154,Tryptophan
3154,Magnesium Chloride Hexahydrate
3154,Sodium Chloride
3154,Calcium Chloride Dihydrate
3154,Lysine Hydrochloride
3154,Sodium-L-Lactate
3155,Ethinylestradiol
3155,Etonogestrel
3156,Calcitonin (Salmon)
3157,Ketoconazole
3158,Nystatin
3159,Olanzapine
3160,Olanzapine
3161,Chlordiazepoxide Hydrochloride
3162,Butamirate Citrate
3163,Budesonide
3164,Budesonide
3165,Rivaroxaban
3166,Dexamethasone
3166,Tobramycin
3167,Human Albumin Solution
3168,Budesonide
3169,Budesonide
3170,Octenidine Dihydrochloride
3170,Isopropyl Alcohol
3170,Propanol
3171,Octenidine Dihydrochloride
3171,Phenoxyethanol
3172,Tenoxicam
3173,Gentamicin
3174,Indium In-111 Pentetreotide
3175,Chloramphenicol
3175,Dexamethasone
3176,Ondansetron
3177,Omeprazole
3178,Rivaroxaban
3179,Ondansetron Hydrochloride
3180,Ondansetron Hydrochloride
3181,Disodium Phosphate Dodecahydrate
3181,Sodium Dihydrogen Phosphate Dihydrate
3182,Disodium Phosphate Dodecahydrate
3182,Sodium Dihydrogen Phosphate Dihydrate
3183,Clarithromycin
3184,Clarithromycin
3185,Dorzolamide
3186,Dorzolamide
3187,Moxifloxacin Hydrochloride
3188,Ketoprofen Lysine
3189,Octreotide
3190,Olanzapine
3191,Olanzapine Micronized
3192,Olanzapine Micronized
3193,Olanzapine
3194,Olanzapine
3195,Olanzapine
3196,Olanzapine
3197,Olanzapine
3198,Olmesartan Medoxomil
3198,Hydrochlorothiazide
3199,Olanzapine
3200,Ambroxol Hydrochloride
3201,Olanzapine
3202,Glycine
3202,Magnesium Chloride Hexahydrate
3202,Potassium Chloride
3202,Calcium Chloride Dihydrate
3202,L-Lysine Acetate
3202,Glucose Monohydrate
3202,Sodium Acetate Trihydrate
3202,Sodium Glycerophosphate
3202,L-Tryptophan
3202,L-Arginine
3202,L-Histidine
3202,L-Isoleucine
3202,L-Leucine
3202,L-Methionine
3202,L-Proline
3202,L-Serine
3202,L-Threonine
3202,L-Tyrosine
3202,L-Valine
3202,L-Aspartic Acid
3202,L-Phenylalanine
3202,Refined Olive Oil And Refined Soya Oil
3202,L-Glutamic Acid
3202,L-Alanine
3203,Glycine
3203,Magnesium Chloride Hexahydrate
3203,Potassium Chloride
3203,Calcium Chloride Dihydrate
3203,L-Lysine Acetate
3203,Glucose Monohydrate
3203,Sodium Acetate Trihydrate
3203,Sodium Glycerophosphate
3203,L-Tryptophan
3203,L-Arginine
3203,L-Histidine
3203,L-Isoleucine
3203,L-Leucine
3203,L-Methionine
3203,L-Proline
3203,L-Serine
3203,L-Threonine
3203,L-Tyrosine
3203,L-Valine
3203,L-Aspartic Acid
3203,L-Phenylalanine
3203,Refined Olive Oil And Refined Soya Oil
3203,L-Glutamic Acid
3203,L-Alanine
3204,Glycine
3204,Magnesium Chloride Hexahydrate
3204,Potassium Chloride
3204,Calcium Chloride Dihydrate
3204,L-Lysine Acetate
3204,Glucose Monohydrate
3204,Sodium Acetate Trihydrate
3204,L-Tryptophan
3204,L-Arginine
3204,L-Histidine
3204,L-Isoleucine
3204,L-Leucine
3204,L-Methionine
3204,L-Proline
3204,L-Serine
3204,L-Threonine
3204,L-Tyrosine
3204,L-Valine
3204,L-Aspartic Acid
3204,L-Phenylalanine
3204,Refined Olive Oil And Refined Soya Oil
3204,L-Glutamic Acid
3204,L-Alanine
3204,Sodium Glycerophosphate Hydrate
3205,Aspartic Acid
3205,Glycine
3205,Magnesium Chloride Hexahydrate
3205,Potassium Chloride
3205,Calcium Chloride Dihydrate
3205,L-Lysine Acetate
3205,Glucose Monohydrate
3205,Sodium Acetate Trihydrate
3205,L-Tryptophan
3205,L-Arginine
3205,L-Histidine
3205,L-Isoleucine
3205,L-Leucine
3205,L-Methionine
3205,L-Proline
3205,L-Serine
3205,L-Threonine
3205,L-Tyrosine
3205,L-Valine
3205,L-Phenylalanine
3205,Refined Olive Oil And Refined Soya Oil
3205,L-Glutamic Acid
3205,L-Alanine
3205,Sodium Glycerophosphate Hydrate
3206,Budesonide
3207,Budesonide
3208,Valine
3208,Alanine
3208,Arginine
3208,Histidine
3208,Isoleucine
3208,Leucine
3208,Methionine
3208,Phenylalanine
3208,Proline
3208,Serine
3208,Threonine
3208,Tyrosine
3208,Aspartic Acid
3208,Glutamic Acid
3208,Glycine
3208,Olive Oil
3208,Refined
3208,Soya-Bean Oil Refined
3208,Tryptophan
3208,Glucose Monohydrate
3208,Lysine Acetate
3209,Valine
3209,Alanine
3209,Arginine
3209,Histidine
3209,Isoleucine
3209,Leucine
3209,Methionine
3209,Phenylalanine
3209,Proline
3209,Serine
3209,Threonine
3209,Tyrosine
3209,Aspartic Acid
3209,Glutamic Acid
3209,Glycine
3209,Olive Oil
3209,Refined
3209,Soya-Bean Oil Refined
3209,Tryptophan
3209,Magnesium Chloride Hexahydrate
3209,Potassium Chloride
3209,Calcium Chloride Dihydrate
3209,Glucose Monohydrate
3209,Sodium Acetate Trihydrate
3209,Lysine Acetate
3209,Sodium Glycerophosphate Hydrate
3210,Valine
3210,Alanine
3210,Arginine
3210,Histidine
3210,Isoleucine
3210,Leucine
3210,Methionine
3210,Phenylalanine
3210,Proline
3210,Serine
3210,Threonine
3210,Tyrosine
3210,Aspartic Acid
3210,Glutamic Acid
3210,Glycine
3210,Olive Oil
3210,Refined
3210,Soya-Bean Oil Refined
3210,Tryptophan
3210,Glucose Monohydrate
3210,Lysine Hydrochloride
3211,Valine
3211,Alanine
3211,Arginine
3211,Histidine
3211,Isoleucine
3211,Leucine
3211,Methionine
3211,Phenylalanine
3211,Proline
3211,Serine
3211,Threonine
3211,Tyrosine
3211,Aspartic Acid
3211,Glutamic Acid
3211,Glycine
3211,Olive Oil
3211,Refined
3211,Soya-Bean Oil Refined
3211,Tryptophan
3211,Magnesium Chloride Hexahydrate
3211,Potassium Chloride
3211,Calcium Chloride Dihydrate
3211,Glucose Monohydrate
3211,Lysine Hydrochloride
3211,Sodium Acetate Trihydrate
3211,Sodium Glycerophosphate Hydrate
3212,Valine
3212,Alanine
3212,Arginine
3212,Histidine
3212,Isoleucine
3212,Leucine
3212,Methionine
3212,Phenylalanine
3212,Proline
3212,Serine
3212,Threonine
3212,Tyrosine
3212,Aspartic Acid
3212,Glutamic Acid
3212,Glycine
3212,Olive Oil
3212,Refined
3212,Soya-Bean Oil Refined
3212,Tryptophan
3212,Magnesium Chloride Hexahydrate
3212,Potassium Chloride
3212,Calcium Chloride Dihydrate
3212,Glucose Monohydrate
3212,Sodium Acetate Trihydrate
3212,Lysine Acetate
3212,Sodium Glycerophosphate Hydrate
3213,Valine
3213,Alanine
3213,Arginine
3213,Histidine
3213,Isoleucine
3213,Leucine
3213,Methionine
3213,Phenylalanine
3213,Proline
3213,Serine
3213,Threonine
3213,Tyrosine
3213,Aspartic Acid
3213,Glutamic Acid
3213,Glycine
3213,Olive Oil
3213,Refined
3213,Soya-Bean Oil Refined
3213,Tryptophan
3213,Glucose Monohydrate
3213,Lysine Hydrochloride
3214,Valine
3214,Alanine
3214,Arginine
3214,Histidine
3214,Isoleucine
3214,Leucine
3214,Methionine
3214,Phenylalanine
3214,Proline
3214,Serine
3214,Threonine
3214,Tyrosine
3214,Aspartic Acid
3214,Glutamic Acid
3214,Glycine
3214,Olive Oil
3214,Refined
3214,Soya-Bean Oil Refined
3214,Tryptophan
3214,Magnesium Chloride Hexahydrate
3214,Potassium Chloride
3214,Calcium Chloride Dihydrate
3214,Glucose Monohydrate
3214,Lysine Hydrochloride
3214,Sodium Acetate Trihydrate
3214,Sodium Glycerophosphate Hydrate
3215,Valine
3215,Alanine
3215,Arginine
3215,Histidine
3215,Isoleucine
3215,Leucine
3215,Methionine
3215,Phenylalanine
3215,Proline
3215,Serine
3215,Threonine
3215,Tyrosine
3215,Aspartic Acid
3215,Glutamic Acid
3215,Glycine
3215,Olive Oil
3215,Refined
3215,Soya-Bean Oil Refined
3215,Tryptophan
3215,Magnesium Chloride Hexahydrate
3215,Potassium Chloride
3215,Calcium Chloride Dihydrate
3215,Glucose Monohydrate
3215,Sodium Acetate Trihydrate
3215,Lysine Acetate
3215,Sodium Glycerophosphate Hydrate
3216,Valine
3216,Alanine
3216,Arginine
3216,Histidine
3216,Isoleucine
3216,Leucine
3216,Methionine
3216,Phenylalanine
3216,Proline
3216,Serine
3216,Threonine
3216,Tyrosine
3216,Aspartic Acid
3216,Glutamic Acid
3216,Glycine
3216,Olive Oil
3216,Refined
3216,Soya-Bean Oil Refined
3216,Tryptophan
3216,Magnesium Chloride Hexahydrate
3216,Potassium Chloride
3216,Calcium Chloride Dihydrate
3216,Glucose Monohydrate
3216,Lysine Hydrochloride
3216,Sodium Acetate Trihydrate
3216,Sodium Glycerophosphate Hydrate
3217,Valine
3217,Alanine
3217,Arginine
3217,Histidine
3217,Isoleucine
3217,Leucine
3217,Methionine
3217,Phenylalanine
3217,Proline
3217,Serine
3217,Threonine
3217,Tyrosine
3217,Aspartic Acid
3217,Glutamic Acid
3217,Glycine
3217,Olive Oil
3217,Refined
3217,Soya-Bean Oil Refined
3217,Tryptophan
3217,Magnesium Chloride Hexahydrate
3217,Potassium Chloride
3217,Calcium Chloride Dihydrate
3217,Glucose Monohydrate
3217,Sodium Acetate Trihydrate
3217,Lysine Acetate
3217,Sodium Glycerophosphate Hydrate
3218,Olmesartan Medoxomil
3218,Amlodipine
3219,Olmesartan Medoxomil
3219,Amlodipine
3219,Hydrochlorothiazide
3220,Olmesartan Medoxomil
3220,Hydrochlorothiazide
3221,Olmesartan Medoxomil
3221,Amlodipine
3222,Olmesartan
3223,Olmesartan Medoxomil
3224,Olmesartan Medoxomil
3225,Olmesartan Medoxomil
3226,Olmesartan Medoxomil
3226,Amlodipine
3227,Olmesartan Medoxomil
3227,Amlodipine
3228,Olmesartan Medoxomil
3228,Amlodipine
3228,Hydrochlorothiazide
3229,Olmesartan Medoxomil
3229,Hydrochlorothiazide
3230,Olmesartan Medoxomil
3231,Olmesartan Medoxomil
3231,Hydrochlorothiazide
3232,Olanzapine
3233,Olopatadine
3234,Ezetimibe
3235,Sildenafil
3236,Omega-3-Acid Ethyl Esters 90
3237,Iron Protein Acetyl Aspartate
3238,Calcium Folinate
3238,Iron Protein Acetyl Aspartate
3239,Omeprazole
3240,Omeprazole
3241,Omeprazole Sodium
3242,Omeprazole
3243,Tamsulosin Hydrochloride
3244,Iohexol
3245,Iohexol
3246,Gadodiamide
3247,Cisplatin
3248,Bacillus Calmette-Guérin (Bcg)
3248,Tice
3249,Ondansetron
3250,Ondansetron
3251,Ondansetron
3252,Ondansetron
3253,Ondansetron
3254,Ondansetron
3255,Ondansetron
3256,Ondansetron Hydrochloride Dihydrate
3257,Ondansetron
3258,Ondansetron
3259,Ondansetron
3260,Ondansetron Hydrochloride Dihydrate
3261,Alfacalcidol
3262,Alfacalcidol
3263,Duloxetine
3264,Duloxetine
3265,Zolpidem Tartrate
3266,Povidone
3266,Poly(Vinyl Alcohol)
3267,Dorzolamide
3267,Timolol
3268,Timolol Maleate
3268,Latanoprost
3269,Lidocaine
3269,Prilocaine
3270,Lidocaine
3270,Prilocaine
3271,Omeprazole
3272,Salicylic Acid
3273,Epinastine Hydrochloride
3274,Ioversol
3275,Dorzolamide Hydrochloride
3276,Dorzolamide Hydrochloride
3276,Timolol Maleate
3277,Brinzolamide
3278,Articaine Hydrochloride
3278,Epinephrine
3279,Doxycycline
3280,Dexamethasone Phosphate
3281,Colecalciferol
3281,Calcium Carbonate
3282,Magnesium Oxide
3283,Ticagrelor
3284,Cefpodoxime Proxetil
3285,Danaparoid Sodium
3286,Mizolastine
3287,Olmesartan Medoxomil
3287,Amlodipine
3288,Olmesartan Medoxomil
3288,Amlodipine
3288,Hydrochlorothiazide
3289,Amikacin
3290,Tadalafil
3291,Calcium Phosphate
3291,Tribasic
3292,Magnesium Aspartate Dihydrate
3292,Magnesium Citrate
3293,Lidocaine Hydrochloride Monohydrate
3293,Benzoxonium Chloride
3294,Donepezil Hydrochloride
3295,Domperidone
3296,Flurbiprofen
3297,Risperidone
3298,Orphenadrine Hydrochloride
3299,Ketotifen
3300,Ketotifen
3301,Atorvastatin Calcium
3301,Ezetimibe
3302,Amikacin Sulfate
3303,Levocarnitine
3304,Betamethasone Valerate
3305,Alendronate Sodium
3306,Teriparatide
3307,Alfacalcidol
3308,Alfacalcidol
3309,Raloxifene Hydrochloride
3310,Diacerein
3311,Etidronate Disodium
3312,Risedronate Sodium
3313,Cinchocaine Hydrochloride
3314,Otilonium Bromide
3315,Neomycin Sulfate
3315,Dexamethasone
3315,Acetic Acid
3316,Ciprofloxacin
3316,Fluocinolone
3317,Dimetindene Maleate
3317,Phenylephrine
3318,Xylometazoline Hydrochloride
3318,Ipratropium Bromide
3319,Xylometazoline Hydrochloride
3320,Xylometazoline Hydrochloride
3321,Xylometazoline Hydrochloride
3322,Xylometazoline Hydrochloride
3323,Xylometazoline Hydrochloride
3324,Ganirelix
3325,Magnesium Aspartate Dihydrate
3326,Ketorolac Trometamol
3327,Ketorolac Trometamol
3328,Oxaliplatin
3329,Oxaliplatin
3330,Oxaliplatin
3331,Oxaliplatin
3332,Oxaliplatin
3333,Oxaliplatin
3334,Ofloxacin
3335,Oxaliplatin
3336,Formoterol Fumarate Dihydrate
3337,Cefotaxime
3338,Povidone
3338,Iodinated
3339,Povidone
3339,Iodinated
3340,Sodium Oxybate
3341,Oxycodone Hydrochloride
3341,Paracetamol
3342,Hydrocortisone
3342,Oxytetracycline
3343,Hydrogen Peroxide
3344,Piracetam
3345,Piracetam
3346,Oxytocin
3347,Oxytocin Synthetic
3348,Olanzapine
3349,Olanzapine
3350,Losartan Potassium
3351,Pantoprazole
3352,Dronabinol
3352,Cannabidiol
3353,Dronabinol
3353,Cannabidiol
3354,Carbetocin
3355,Paclitaxel
3356,Orphenadrine Citrate
3356,Paracetamol
3356,Acetylsalicylic Acid
3356,Caffeine
3357,Eltrombopag
3358,Crystalline Glucosamine Sulfate
3359,Diclofenac Sodium
3360,Tapentadol
3361,Tapentadol Hydrochloride
3362,Tapentadol Hydrochloride
3363,Risedronate Monosodium Hemi-Pentahydrate
3364,Paliperidone
3365,Paliperidone Palmitate
3366,Paliperidone
3367,Paliperidone Palmitate
3368,Paliperidone
3369,Palonosetron
3370,Palonosetron
3371,Paracetamol
3372,Paracetamol
3373,Paracetamol
3374,Paracetamol
3375,Pseudoephedrine Hydrochloride
3375,Paracetamol
3376,Phenylephrine Hydrochloride
3376,Guaifenesin
3376,Paracetamol
3377,Paracetamol
3378,Paracetamol
3378,Caffeine
3379,Paracetamol
3380,Ibuprofen
3380,Paracetamol
3381,Paracetamol
3382,Fluprednidene Acetate
3382,Miconazole Nitrate
3383,Paracetamol
3383,Acetylsalicylic Acid
3383,Caffeine
3384,Fluprednidene Acetate
3384,Miconazole Nitrate
3385,Paricalcitol
3386,Pantoprazole
3387,Pantoprazole
3388,Pantoprazole
3389,Pantoprazole
3390,Pantoprazole
3391,Pantoprazole Sodium Sesquihydrate
3392,Pantoprazole
3393,Pantoprazole Sodium
3394,Pantoprazole
3395,Paracetamol
3396,Paracetamol
3397,Paracetamol
3398,Lactobacillus Gasseri Dsm 14869
3398,Lactobacillus Rhamnosus Dsm 14870
3399,Rabeprazole Sodium
3400,Paliperidone
3401,Fludrocortisone Acetate
3401,Polymyxin B Sulfate
3401,Lidocaine Hydrochloride
3402,Paroxetine
3403,Meloxicam
3404,Meloxicam
3405,Paclitaxel
3406,Paracetamol
3406,Thiocolchicoside
3407,Paracetamol
3407,Thiocolchicoside
3407,Thiocolchicoside
3407,Paracetamol Ph. Eur.
3408,Thiocolchicoside
3408,Paracetamol Ph. Eur.
3409,Terbinafine Hydrochloride
3410,Paclitaxel
3411,Paclitaxel
3412,Doconexent
3412,Eicosapentanoic Acid/Docosahexaenoic Acid
3413,Pazopanib
3414,Pazopanib Hydrochloride
3415,Pazopanib
3416,Lincomycin
3417,Zinc Chloride
3417,Potassium Iodide
3417,Sodium Fluoride
3417,Copper Chloride Dihydrate
3417,Manganese Chloride Tetrahydrate
3417,Sodium Selenite Anhydrous
3418,Perindopril Tert-Butylamine
3418,Indapamide
3419,Pemetrexed
3420,Pemetrexed
3421,Pemetrexed
3422,Donepezil Hydrochloride
3423,D-Penicillamine
3424,Diclofenac Sodium
3425,Enalapril Maleate
3425,Hydrochlorothiazide
3426,Omeprazole
3427,Omeprazole
3428,Omeprazole Sodium
3429,Isosorbide Dinitrate
3430,Immunoglobulin A
3430,Immunoglobulin G
3430,Immunoglobulin M
3431,Mesalazine
3432,Captopril
3432,Hydrochlorothiazide
3433,Haemophilus Influenzae Type B Polysaccharide (Polyribosylribitol Phosphate)
3433,Diphtheria Toxoid
3433,Tetanus Toxoid
3433,Pertussis Toxoid
3433,Pertussis Filamentous Haemagglutinin
3433,Poliovirus (Inactivated) Type 3 (Saukett Strain)
3433,Poliovirus (Inactivated) Type 2 (Mef-1 Strain)
3433,Poliovirus (Inactivated) Type 1 (Mahoney Strain)
3433,Algeldrate
3434,Famotidine
3435,Famotidine
3436,Sucralfate
3437,Perampanel
3438,Lisinopril Anhydrous
3439,Perindopril Arginine
3440,Metronidazole Benzoate
3441,Magnesium Chloride Hexahydrate
3441,Sodium Chloride
3441,Calcium Chloride Dihydrate
3441,Glucose Monohydrate
3441,Sodium Lactate
3442,Metformin Hydrochloride
3442,Sitagliptin
3443,Dipyridamole
3444,Econazole Nitrate
3445,Econazole Nitrate
3446,Econazole Nitrate
3446,Triamcinolone Acetonide
3447,Donepezil Hydrochloride
3448,Donepezil Hydrochloride
3449,Cefotaxime Sodium
3450,Cefotaxime Sodium
3451,Cefotaxime Sodium
3451,Lidocaine Hydrochloride
3452,Levocarnitine
3453,Dorzolamide Hydrochloride
3453,Timolol Maleate
3454,Mometasone Furoate
3455,Brimonidine Tartrate
3456,Ascorbic Acid
3457,Phenylephrine Hydrochloride
3458,Meloxicam
3459,Magnesium Carbonate Heavy
3459,Calcium Acetate
3460,Calcium
3460,Magnesium
3460,Potassium
3460,Sodium
3460,Chloride Ion
3460,Hydrogen Phosphate
3460,Hydrogen Carbonate
3461,Calcium
3461,Magnesium
3461,Potassium
3461,Sodium
3461,Chloride Ion
3461,Hydrogen Phosphate
3461,Hydrogen Carbonate
3462,Sodium Hydrogen Carbonate
3462,Magnesium Chloride Hexahydrate
3462,Sodium Chloride
3462,Calcium Chloride Dihydrate
3462,Glucose Monohydrate
3462,Sodium-L-Lactate
3463,Sodium Hydrogen Carbonate
3463,Magnesium Chloride Hexahydrate
3463,Sodium Chloride
3463,Calcium Chloride Dihydrate
3463,Glucose Monohydrate
3463,Sodium-L-Lactate
3464,Sodium Hydrogen Carbonate
3464,Magnesium Chloride Hexahydrate
3464,Sodium Chloride
3464,Calcium Chloride Dihydrate
3464,Glucose Monohydrate
3464,Sodium-L-Lactate
3465,Sodium Hydrogen Carbonate
3465,Magnesium Chloride Hexahydrate
3465,Sodium Chloride
3465,Calcium Chloride Dihydrate
3465,Glucose Monohydrate
3465,Sodium-L-Lactate
3466,Sodium Hydrogen Carbonate
3466,Magnesium Chloride Hexahydrate
3466,Sodium Chloride
3466,Calcium Chloride Dihydrate
3466,Glucose Monohydrate
3466,Sodium (S)-Lactate Solution
3467,Sodium Hydrogen Carbonate
3467,Magnesium Chloride Hexahydrate
3467,Sodium Chloride
3467,Calcium Chloride Dihydrate
3467,Glucose Monohydrate
3467,Sodium-L-Lactate
3468,Sodium Hydrogen Carbonate
3468,Magnesium Chloride Hexahydrate
3468,Sodium Chloride
3468,Calcium Chloride Dihydrate
3468,Glucose Monohydrate
3468,Sodium-L-Lactate
3469,Apixaban
3470,Sodium Picosulfate
3470,Magnesium Oxide
3470,Light
3470,Citric Acid
3471,Brivaracetam
3472,Amlodipine
3473,Irbesartan
3474,Hydrochlorothiazide
3474,Irbesartan
3475,Pilocarpine Hydrochloride
3476,Metformin Hydrochloride
3476,Pioglitazone
3477,Omeprazole
3478,Omeprazole
3479,Piperacillin
3479,Tazobactam
3480,Piperacillin Sodium
3480,Tazobactam Sodium
3481,Lyophilized Bacterial Lysates
3482,Ramipril
3483,Hydrochlorothiazide
3483,Ramipril
3484,Pirfenidone
3485,Pirfenidone
3486,Pirfenidone
3487,Pimozide
3488,Pimozide
3489,Prednisolone
3490,Norfloxacin
3491,Pitavastatin
3492,Pitavastatin
3493,Pitavastatin
3494,Pitavastatin
3495,Pitavastatin
3496,Pitavastatin
3497,Pitavastatin
3498,Frovatriptan
3499,Apixaban
3500,Gadobutrol
3501,Piperacillin
3501,Tazobactam
3502,Simvastatin
3503,Hydroxychloroquine Sulfate
3504,Human Serum Albumin
3505,Clopidogrel
3506,Magnesium Chloride Hexahydrate
3506,Potassium Chloride
3506,Sodium Chloride
3506,Glucose Monohydrate
3506,Sodium Acetate Trihydrate
3506,Sodium Gluconate
3507,Magnesium Chloride Hexahydrate
3507,Potassium Chloride
3507,Sodium Chloride
3507,Sodium Acetate Trihydrate
3507,Sodium Gluconate
3508,Rosuvastatin Calcium
3509,Clopidogrel
3510,Clopidogrel
3511,Felodipine
3512,Lidocaine
3512,Tetracaine
3513,Dapoxetine
3514,Iron
3514,Ion (Fe3+)
3515,Pneumococcal Polysaccharide Serotype 4
3515,Pneumococcal Polysaccharide Serotype 6b
3515,Pneumococcal Polysaccharide Serotype 9v
3515,Pneumococcal Polysaccharide Serotype 14
3515,Pneumococcal Polysaccharide Serotype 18c
3515,Pneumococcal Polysaccharide Serotype 19f
3515,Pneumococcal Polysaccharide Serotype 23f
3515,Pneumococcal Polysaccharide Serotype 33f
3515,Pneumococcal Polysaccharide Serotype 8
3515,Pneumococcal Polysaccharide Serotype 22f
3515,Pneumococcal Polysaccharide Serotype 20
3515,Pneumococcal Polysaccharide Serotype 19a
3515,Pneumococcal Polysaccharide Serotype 17f
3515,Pneumococcal Polysaccharide Serotype 15b
3515,Pneumococcal Polysaccharide Serotype 12f
3515,Pneumococcal Polysaccharide Serotype 11a
3515,Pneumococcal Polysaccharide Serotype 9n
3515,Pneumococcal Polysaccharide Serotype 7f
3515,Pneumococcal Polysaccharide Serotype 5
3515,Pneumococcal Polysaccharide Serotype 3
3515,Pneumococcal Polysaccharide Serotype 2
3515,Pneumococcal Polysaccharide Serotype 1
3515,Pneumococcal Polysaccharide Serotype 10a
3516,Flurbiprofen
3517,Tolvaptan
3518,Olmesartan Medoxomil
3518,Amlodipine
3519,Olmesartan Medoxomil
3519,Amlodipine
3519,Hydrochlorothiazide
3520,Pomalidomide
3521,Poliovirus (Inactivated) Type 3 (Saukett Strain)
3521,Poliovirus (Inactivated) Type 2 (Mef-1 Strain)
3521,Poliovirus Type 1
3521,Inactivated
3521,Strain Brunhilde
3522,Ferrous Gluconate
3523,Pomalidomide
3524,Pomalidomide
3525,Pomalidomide
3526,Pomalidomide
3527,Pomalidomide
3528,Pomalidomide
3529,Pomalidomide
3530,Palonosetron
3531,Acetylsalicylic Acid
3531,Aluminium Hydroxide Gel
3531,Dried
3531,Magnesium Hydroxide
3532,Mefenamic Acid
3533,Alendronate Sodium Trihydrate
3534,Pantoprazole Sodium Sesquihydrate
3535,Posaconazole
3536,Posaconazole
3537,Levonorgestrel
3538,Potassium Chloride
3538,Glucose
3539,Potassium Chloride
3540,Potassium Chloride
3540,Glucose Monohydrate
3541,Potassium Chloride
3542,Tamsulosin Hydrochloride
3543,Prasugrel
3544,Pregabalin
3545,Citalopram
3546,Citalopram
3547,Prasugrel
3548,Pravastatin Sodium
3549,Pravastatin Sodium
3550,Pravastatin Sodium
3551,Pravastatin Sodium
3552,Pravastatin Sodium
3553,Pravastatin Sodium
3554,Pantoprazole
3555,Aripiprazole
3556,Pregabalin
3557,Pregabalin
3558,Prednisolone
3559,Prednisolone
3560,Prednisolone Sodium Phosphate Ph. Eur.
3561,Prednisolone
3562,Prednisolone
3563,Prednisolone
3564,Citalopram
3565,Citalopram Hydrobromide
3566,Pregabalin
3567,Olmesartan Medoxomil
3568,Prednisolone
3569,Pregabalin
3570,Prednisolone
3571,Buprenorphine
3572,Shark-Liver Oil
3572,Yeast Extract
3573,Manidipine Dihydrochloride
3574,Manidipine Dihydrochloride
3575,Lisinopril Dihydrate
3576,Losartan Potassium
3577,Losartan Potassium
3577,Hydrochlorothiazide
3578,Lisinopril Anhydrous
3579,Amlodipine Besilate
3579,Perindopril Arginine
3580,Indapamide
3580,Perindopril Arginine
3581,Capecitabine
3582,Simvastatin
3583,Metoclopramide Hydrochloride Monohydrate
3584,Cefprozil
3585,Ferrous Gluconate
3586,Dapoxetine
3587,Cilastatin Sodium
3587,Imipenem Monohydrate
3588,Taurine
3588,Glycine
3588,L-Tryptophan
3588,L-Arginine
3588,L-Histidine
3588,L-Isoleucine
3588,L-Leucine
3588,L-Methionine
3588,L-Proline
3588,L-Serine
3588,L-Threonine
3588,L-Tyrosine
3588,L-Valine
3588,L-Cysteine
3588,L-Aspartic Acid
3588,L-Ornithine Hydrochloride
3588,L-Phenylalanine
3588,L-Glutamic Acid
3588,L-Lysine
3588,L-Alanine
3589,Magnesium Aspartate Dihydrate
3589,Magnesium Citrate
3590,Magnesium Citrate
3590,Magnesium Oxide
3591,Gadoxetic Acid
3591,Disodium
3592,Metoclopramide Hydrochloride
3593,Metoclopramide Hydrochloride
3594,Measles Virus Schwarz Strain (Live
3594,Attenuated)
3594,Mumps Virus Rit 4385 Strain (Live
3594,Attenuated) Derived From From The Jeryl Lynn Produced In Chick Embryo Cells
3594,Rubella Virus Wistar Ra 27/3 Strain (Live
3594,Attenuated) Produced In Human Diploid (Mrc-5) Cells
3595,Varicella Virus Oka Strain
3595,(Live
3595,Attenuated) Produced In Human Diploid (Mrc-5) Cells
3595,Measles Virus Schwarz Strain (Live
3595,Attenuated)
3595,Mumps Virus Rit 4385 Strain (Live
3595,Attenuated) Derived From From The Jeryl Lynn Produced In Chick Embryo Cells
