product_id,product_name,route,country,holder
374,Atorvastatin/Kleva 40mg,Oral Use,Greece,Kleva Pharmaceuticals
375,Atorvastatin+ezetimibe Win Medica,Oral Use,Greece,Win Medica Sa
376,Atorzem,Oral Use,Greece,Pharmazac Sa
377,Atostan,Intravenous Use,Greece,Innovis Pharma
378,Atovaquone Vocate,Oral Use,Greece,Vocate Φαρμακευτικη Αε
379,Atropine Sulfate Bradex,"Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Greece,Bradex S.A.
380,Atropine Sulfate Cooper,Ocular Use,Greece,Cooper Pharmaceuticals S.A.
381,Atropine Αρητη,"Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Greece,Ariti Sa
382,Atrost,Oral Use,Greece,Innovis Pharma
383,Atrosterol,Oral Use,Greece,Vianex S.A.
384,Atrovent,Inhalation Use,Greece,Boehringer Ingelheim Hellas Single Member S.A.
385,Atrovent,Inhalation Use,Greece,Boehringer Ingelheim Hellas Single Member S.A.
386,Atrovita,Oral Use,Greece,Faran S.A.
387,Augmentin,Oral Use,Greece,Glaxosmithkline Single Member A.E.B.E.
388,Augmentin,Oral Use,Greece,Glaxosmithkline Single Member A.E.B.E.
389,Augmentin Mf,Oral Use,Greece,Glaxosmithkline Single Member A.E.B.E.
390,Augmentin Mf (Γεύση Φρούτων),Oral Use,Greece,Glaxosmithkline Single Member A.E.B.E.
391,Aurid,Cutaneous Use,Greece,Innovis Pharma
392,Aurid,Nasal Use,Greece,Innovis Pharma
393,Aurodren,Oral Use,Greece,Vian S.A.
394,Auroxicam,Intramuscular Use,Greece,Vian S.A.
395,Auroxicam,Oral Use,Greece,Vian S.A.
396,Avalsan,Oral Use,Greece,Iasis Pharma
397,Avaxim,"Intramuscular Use ,Subcutaneous Use",Greece,Sanofi Winthrop Industrie
398,Avaxim Junior,"Intramuscular Use ,Subcutaneous Use",Greece,Sanofi Winthrop Industrie
399,Avelox,Intravenous Use,Greece,Bayer Hellas Sa
400,Avelox,Oral Use,Greece,Bayer Hellas Sa
401,Avidekel/ Tikun,Inhalation Use,Greece,Tikun Olam Greece S.A.
402,Avielid,Oral Use,Greece,Libytec Pharmaceutical S.A.
403,Avoclod,Oral Use,Greece,"Zentiva, K.S."
404,Avodart,Oral Use,Greece,Glaxosmithkline Single Member A.E.B.E.
405,Avomin,Oral Use,Greece,Genepharm S.A.
406,Avotrin,"Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
407,Awadik,Oral Use,Greece,Verisfield S.M.S.A
408,Axavel,Oral Use,Greece,Genepharm S.A.
409,Axedronate,Oral Use,Greece,Pharmazac Sa
410,Axelabron,Oral Use,Greece,Pharma Therapis Single Member Pc
411,Axelan,Cutaneous Use,Greece,Nestoras Vlachos Pc Epsilon Health
412,Axelovert,Nasal Use,Greece,Pharmex S.A.
413,Axhidrox,Cutaneous Use,Greece,Dr. August Wolff Gmbh & Co. Kg Arzneimittel
414,Axibal,Oral Use,Greece,Iasis Pharma
415,Axitinib Faran,Oral Use,Greece,Faran S.A.
416,Axitinib Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
417,Axitinib Stada,Oral Use,Greece,Stada Arzneimittel Ag
418,Axitinib Teva,Oral Use,Greece,Teva Gmbh
419,Axium,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
420,Axium-Opto,Ocular Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
421,Azacitidine Sandoz,Subcutaneous Use,Greece,Sandoz Pharmaceuticals D.D.
422,Azacitidine Stada,Subcutaneous Use,Greece,Stada Arzneimittel Ag
423,Azalonum,Oral Use,Greece,Medochemie Hellas Sa
424,Azanex,Subcutaneous Use,Greece,Vianex S.A.
425,Azapin,Oral Use,Greece,Innovis Pharma
426,Azathioprine Farmasyn,Oral Use,Greece,Farmasyn S.A.
427,Azathioprine Pharmachemie,Oral Use,Greece,Chemipharm S.G. De Tchaves & Cie E.E
428,Azectol,Oral Use,Greece,Help Abee
429,Azelastine+fluticasone Win Medica,Nasal Use,Greece,Win Medica Sa
430,Azelderm,Cutaneous Use,Greece,Kleva Pharmaceuticals
431,Azemista,Nasal Use,Greece,Elpen Pharmaceutical Co. Inc.
432,Azibactron,Oral Use,Greece,Cross Pharmaceuticals P.C.
433,Azida,Subcutaneous Use,Greece,Demo Abee
434,Azifarm,Oral Use,Greece,Venifar Ltd
435,Azirox,Oral Use,Greece,Vian S.A.
436,Azirox,Oral Use,Greece,Vian S.A.
437,Azirutec,Oral Use,Greece,Zwitter Pharmaceuticals Επε
438,Azirutec,Oral Use,Greece,Zwitter Pharmaceuticals Επε
439,Azithromycin Syndesmos,Oral Use,Greece,Syndesmos S.A. - Pharmaceutical Wholesalers
440,Azithromycin Vocate,Intravenous Use,Greece,Vocate Φαρμακευτικη Αε
441,Azithromycin Vocate,Oral Use,Greece,Vocate Φαρμακευτικη Αε
442,Azivirus,Oral Use,Greece,Verisfield S.M.S.A
443,Azivirus,Oral Use,Greece,Verisfield S.M.S.A
444,Azodal,Inhalation Use,Greece,Genetic Spa
445,Azoflu,Oral Use,Greece,Vianex S.A.
446,Azurvig,Oral Use,Greece,"Farmalider, S.A."
447,Azyter,Ocular Use,Greece,Laboratoires Thea
448,Azzalure,Intramuscular Use,Greece,Ipsen Pharma
449,Azzol-S,Intravenous Use,Greece,Sja Pharm Ltd
450,Azzol-S,Oral Use,Greece,Sja Pharm Ltd
451,Babaney,Oral Use,Greece,E.I. Zarbis & Co Lp.
452,Baclofen Sintetica,Intrathecal Use,Greece,Sintetica Gmbh
453,Bactrimel,Intravenous Use,Greece,Eumedica Pharmaceuticals Gmbh
454,Bactrimel Forte,Oral Use,Greece,Eumedica Pharmaceuticals Gmbh
455,Bactroban,Cutaneous Use,Greece,Glaxosmithkline Single Member A.E.B.E.
456,Bactroban,Nasal Use,Greece,Glaxosmithkline Single Member A.E.B.E.
457,Bactrocine,Cutaneous Use,Greece,Help Abee
458,Balance,Intraperitoneal Use,Greece,Fresenius Medical Care Deutschland Gmbh
459,Balaxon,Oral Use,Greece,Demo Abee
460,Banatin,Oral Use,Greece,Norma Hellas S.A.
461,Baroxal,Oral Use,Greece,Vivax Pharmaceuticals Ltd
462,Batafil,"Intramuscular Use ,Intravenous Use",Greece,Proel Epam G Koronis Sa Pharmaceuticals
463,Bcg Vaccine Ajvaccines,Intradermal Use,Greece,Aj Vaccines A/S
464,"Bcg Vaccine, Λυοφιλοποιημένο Ajvaccines",Intradermal Use,Greece,Aj Vaccines A/S
465,Be Union,Intramuscular Use,Greece,Provident M.D. I.K.E.
466,Be Union,Oral Use,Greece,Provident M.D. I.K.E.
467,Beclometasone Formoterol Genetic,Inhalation Use,Greece,Genetic Spa
468,Beclometasone+formoterol Stada,Inhalation Use,Greece,Stada Arzneimittel Ag
469,Becloneb,Inhalation Use,Greece,Chiesi Hellas S.A.
470,Beclospin,Inhalation Use,Greece,Chiesi Hellas S.A.
471,Becolip,Oral Use,Greece,Bennett Pharmaceuticals Sa
472,Befeprox,Oral Use,Greece,Genepharm S.A.
473,Befimat,Oral Use,Greece,Venifar Ltd
474,Begalin,Oral Use,Greece,Pfizer Hellas A.E.
475,Begalin-P,"Intramuscular Use ,Intravenous Use",Greece,Pfizer Hellas A.E.
476,Belasperdal-S,Oral Use,Greece,Sja Pharm Ltd
477,Belifax,Oral Use,Greece,Innovis Pharma
478,Belifax Pais,Oral Use,Greece,Innovis Pharma
479,Belkyra,Subcutaneous Use,Greece,Abbvie Pharmaceuticals S.A.
480,Belogerm,Cutaneous Use,Greece,Nassington Ltd
481,Bencet Mouth Spray,Oral Use,Greece,Nassington Ltd
482,Bendamustine Accord,Intravenous Use,Greece,Accord Healthcare S.L.U.
483,Bendamustine Actavis,Cutaneous Use,Greece,Actavis Group Ptc Ehf.
484,Benevril,Cutaneous Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
485,Bentalya,Intravenous Use,Greece,Innovis Pharma
486,Benzogal,Cutaneous Use,Greece,Rafarm Sa.
487,Benzol,Oral Use,Greece,Bennett Pharmaceuticals Sa
488,Benzopalen,Cutaneous Use,Greece,Laboratoires Bailleul S.A.
489,Benzopalen Forte,Cutaneous Use,Greece,Laboratoires Bailleul S.A.
490,Benzylpenicillin Cooper,"Intramuscular Use ,Intravenous Use",Greece,Cooper Pharmaceuticals S.A.
491,Bergamol,Oral,Greece,Farmellas Enterprises Ltd
492,Bergamol,Oral Use,Greece,Farmellas Enterprises Ltd
493,Berinert,Intravenous Use,Greece,Csl Behring E.P.E.
494,Berinert,Subcutaneous Use,Greece,Csl Behring E.P.E.
495,Beriplex P/N,Intravenous Use,Greece,Csl Behring E.P.E.
496,Berlex,Oral Use,Greece,Innovis Pharma
497,Berovent,Inhalation Use,Greece,Boehringer Ingelheim Hellas Single Member S.A.
498,Besartan,Oral Use,Greece,Bennett Pharmaceuticals Sa
499,Bespar,Oral Use,Greece,Vianex S.A.
500,Best,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
501,Bestmag,Oral Use,Greece,"Lyofin Ltd, Greece"
502,Betacort,Cutaneous Use,Greece,D.A.S.T. Biotech Pharm Ltd
503,Betadine,Cutaneous Use,Greece,Lavipharm S.A
504,Betadine,Oropharyngeal Use,Greece,Lavipharm S.A
505,Betadine,Vaginal Use,Greece,Lavipharm S.A
506,Betafusin,Cutaneous Use,Greece,Pharmex S.A.
507,Betaoctine,"Cutaneous Use ,External Use",Greece,Lavipharm S.A
508,Betaserc,Oral Use,Greece,Viatris Healthcare Limited
509,Betatape,Cutaneous Use,Greece,Ibsa Farmaceutici Italia
510,Betavert,Oral Use,Greece,Farmasyn S.A.
511,Bet-Fu,Topical Use,Greece,Medimar Sa
512,Betnovate,Cutaneous Use,Greece,Glaxosmithkline Single Member A.E.B.E.
513,Betoptic,Ocular Use,Greece,Immedica Pharma Ab
514,Betoptic S,Ocular Use,Greece,Immedica Pharma Ab
515,Betrimine,Intramuscular Use,Greece,Help Abee
516,Betrimine,Oral Use,Greece,Help Abee
517,Bevostatin,Oral Use,Greece,Desant Technologia Kallyntikon Kai Farmakon M.E.P.E.
518,Bezanin,Oral Use,Greece,Iasis Pharma
519,Bezevor,Oral Use,Greece,Lavipharm S.A
520,Bicalut,Oral Use,Greece,Genepharm S.A.
521,Bicalutamide Rafarm,Oral Use,Greece,Rafarm Sa.
522,Bicamide,Oral Use,Greece,Genepharm S.A.
523,Bicavera,Intraperitoneal Use,Greece,Fresenius Medical Care Deutschland Gmbh
524,Biger,Oral Use,Greece,Heremco
525,Bigger,Oral Use,Greece,Heremco Ltd
526,Bikalen,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
527,Bilamcar,Oral Use,Greece,Swyssi Ag
528,Bilargen,Ocular Use,Greece,Menarini International Operations Luxembourg S.A.
529,Bilargen,Oral Use,Greece,Menarini International Operations Luxembourg S.A.
530,Bilastine Stada,Oral Use,Greece,Stada Arzneimittel Ag
531,Bilaz,Ocular Use,Greece,Menarini International Operations Luxembourg S.A.
532,Bilaz,Oral Use,Greece,Menarini International Operations Luxembourg S.A.
533,Bileni,Nasal Use,Greece,Viatris Healthcare Limited
534,Biludex,Oral Use,Greece,Vianex S.A.
535,Bilumide,Oral Use,Greece,Bennett Pharmaceuticals Sa
536,Bimatoprost Pharmathen,Ocular Use,Greece,Pharmathen S.A.
537,Bimotil,Oral Use,Greece,Itf Hellas S.A.
538,Bindazac,"Intramuscular Use ,Intravenous Use",Greece,Norma Hellas S.A.
539,Bindazac,Oral Use,Greece,Norma Hellas S.A.
540,Binosto,Oral Use,Greece,Galenica Sa
541,Bioclavid,Oral Use,Greece,Sandoz Gmbh
542,Bioclavid,Oral Use,Greece,Sandoz Gmbh
543,Biofenac,Cutaneous Use,Greece,Galenica Sa
544,Bioflevin,Oral Use,Greece,Bennett Pharmaceuticals Sa
545,Biorisan,"Intramuscular Use ,Intravenous Use",Greece,Vocate Φαρμακευτικη Αε
546,Biorphen,"Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Greece,Sintetica Gmbh
547,Biorphen,Intravenous Use,Greece,Sintetica Gmbh
548,Biosonide,Inhalation Use,Greece,Help Abee
549,Biosonide,Nasal Use,Greece,Help Abee
550,Biotaxel,Intravenous Use,Greece,Medicus A.E
551,Biphozyl,"Haemodialysis ,Intravenous Use",Greece,Vantive Belgium
552,Birmost,Ocular Use,Greece,Rafarm Sa.
553,Birmost-Co,Ocular Use,Greece,Rafarm Sa.
554,Bismuth Krka,Oral Use,Greece,"Krka, D.D., Novo Mesto"
555,Bisolphyto,Oral Use,Greece,Opella Healthcare Greece Single Member Ltd.
556,Bisolvon,Oral Use,Greece,Opella Healthcare Greece Single Member Ltd.
557,Bisoral,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
558,Bivol,Oral Use,Greece,Pharmapath Sa
559,Bivorilan,Oral Use,Greece,Vian S.A.
560,Blissel,Vaginal Use,Greece,Itf Hellas S.A.
561,Blizomit,Ocular Use,Greece,Pharmathen S.A.
562,Blocatens,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
563,Blodegrel,Oral Use,Greece,Vian S.A.
564,Blomensy,Oral Use,Greece,Egis Pharmaceuticals Plc
565,Bloonis,Oral Use,Greece,"Zentiva, K.S."
566,Blugral,Oral Use,Greece,Provident Pharmaceuticals Ltd
567,Bluozi,Oral Use,Greece,Medical Pharmaquality Pharmaceuticals S.A.
568,B-Mag,Oral Use,Greece,Bennett Pharmaceuticals Sa
569,Bocacort-S,Inhalation Use,Greece,Medicair Bioscience Laboratories Ανωνυμη Φαρμακευτικη Εταιρεια
570,Bocleer,Oral Use,Greece,Q Pharma Kft.
571,Bocouture,Intramuscular Use,Greece,Merz Pharmaceuticals Gmbh
572,Body-Calcin,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
573,Body-Calcin D3,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
574,Body-Calcin D3 Forte,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
575,Boled,Oral Use,Greece,Faran S.A.
576,Bollinol,Oral Use,Greece,Viofar Ltd
577,Bollinol®,Oral Use,Greece,Viofar Ltd
578,Bonamens,Subcutaneous Use,Greece,Elpen Pharmaceutical Co. Inc.
579,Bondamax,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
580,Bondapen  Oaw/«μία Φορά Την Εβδομάδα»,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
581,Bonescan Για Την Ανασύσταση Του Tc – 99m Bonescan,Intravenous Use,Greece,Mediray Gpc
582,Bonevin,Intravenous Use,Greece,Vianex S.A.
583,Boostrix,Intramuscular Use,Greece,Glaxosmithkline Single Member A.E.B.E.
584,Boostrix Polio,Intramuscular Use,Greece,Glaxosmithkline Single Member A.E.B.E.
585,Boostrix Polio,Intramuscular Use,Greece,Glaxosmithkline Single Member A.E.B.E.
586,Bortezomib Baxter,"Intravenous Use ,Subcutaneous Use",Greece,Baxter Holding B.V.
587,Bortezomib Pharmazac,"Intravenous Use ,Subcutaneous Use",Greece,Pharmazac Sa
588,Bortezomib Sandoz,"Intravenous Use ,Subcutaneous Use",Greece,Sandoz Pharmaceuticals D.D.
589,Bortezomib Stada,"Intravenous Use ,Subcutaneous Use",Greece,Stada Arzneimittel Ag
590,Bortezomib Teva,Intravenous Use,Greece,Teva B.V
591,Botaderm,Cutaneous Use,Greece,D.A.S.T. Biotech Pharm Ltd
592,Botafex,Cutaneous Use,Greece,Pharmex S.A.
593,Botevia,Intravenous Use,Greece,Innovis Pharma
594,Botevia,"Intravenous Use ,Subcutaneous Use",Greece,Innovis Pharma
595,Botox,"Intradermal Use ,Intramuscular Use",Greece,Abbvie Pharmaceuticals S.A.
596,Bottiar,Oral Use,Greece,Genepharm S.A.
597,Boytavixal,Oral Use,Greece,Novendia Pharmaceuticals Ltd
598,Bramitob,Inhalation Use,Greece,Chiesi Hellas S.A.
599,Brandasit,Oral Use,Greece,Genepharm S.A.
600,Brasan,Oral Use,Greece,Vianex S.A.
601,Bravigo,Oral Use,Greece,Genepharm S.A.
602,Breair,Inhalation Use,Greece,Genetic Spa
603,Brelung,Inhalation Use,Greece,Elpen Pharmaceutical Co. Inc.
604,Bresec,Intramuscular Use,Greece,Vocate Φαρμακευτικη Αε
605,Bresec,Intravenous Use,Greece,Vocate Φαρμακευτικη Αε
606,Bresec(Iv),Intravenous Use,Greece,Vocate Φαρμακευτικη Αε
607,Brevibloc,Intravenous Use,Greece,Baxter Hellas
608,Brevibloc,Intravenous Use,Greece,Baxter Hellas
609,Brexin,Oral Use,Greece,Chiesi Hellas S.A.
610,Brexin Dref,Oral Use,Greece,Chiesi Hellas S.A.
611,Brieka,Oral Use,Greece,Teva Gmbh
612,Briklin,"Intramuscular Use ,Intravenous Use",Greece,Vianex S.A.
613,Brimofree,Ocular Use,Greece,Pharma Stulln Gmbh
614,Brimogan,Ocular Use,Greece,Cooper Pharmaceuticals S.A.
615,Brimontal,Ocular Use,Greece,Rafarm Sa.
616,Brimontal-Co,Ocular Use,Greece,Rafarm Sa.
617,Britnya,Ocular Use,Greece,Pharmathen S.A.
618,Brivaracetam Anabiosis,Oral Use,Greece,Anabiosis S.A.
619,Brivaracetam Anfarm,Intravenous Use,Greece,Anfarm Hellas Sa
620,Brivaracetam Pharmazac,Oral Use,Greece,Pharmazac Sa
621,Brivir,Oral Use,Greece,Laboratori Guidotti S.P.A.
622,Brodilaten,Inhalation Use,Greece,Demo Abee
623,Brolertix,Oral Use,Greece,Innovis Pharma
624,Bronchipret Forte,Oral Use,Greece,Bionorica Se
625,Bronchodual Sine,Oral Use,Greece,Omega Pharma Hellas S.A.
626,Bronchoduo,Oral Use,Greece,Omega Pharma Hellas S.A.
627,Bronchogrip,Oral Use,Greece,Omega Pharma Hellas S.A.
628,Bronchotussine,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
629,Broncho-Vaxom,Oral Use,Greece,Omedicamed Unipessoal Lda
630,Broncolyn® 15mg5ml,Oral Use,Greece,Vianex S.A.
631,Broncolyn® 30mg/5ml,Oral Use,Greece,Vianex S.A.
632,Broncolyn® 30mg/Ταβ,Oral Use,Greece,Vianex S.A.
633,Broncoteril,Inhalation Use,Greece,Iasis Pharma
634,Broncovent,Inhalation Use,Greece,Medicair Bioscience Laboratories Cy Ltd
635,Bron-Hal,Oral Use,Greece,Help Abee
636,Brosiral,Intramuscular Use,Greece,Bros Ltd
637,Brosiral,Oral Use,Greece,Bros Ltd
638,Broxeltia,Oral Use,Greece,Innovis Pharma
639,Brucelin,Cutaneous Use,Greece,Target Pharma Single Member Private Ltd
640,Brufen,Oral Use,Greece,Viatris Healthcare Limited
641,Brufen N,Oral Use,Greece,Viatris Healthcare Limited
642,Brufen Plus,Oral Use,Greece,Viatris Healthcare Limited
643,Bruse,Intravenous Use,Greece,Demo Abee
644,Bruse,"Intramuscular Use ,Intravenous Use",Greece,Demo Abee
645,Buateron,Oral Use,Greece,Venifar Ltd
646,Budecol,Rectal Use,Greece,Tillotts Pharma Gmbh
647,Budecol 3 Mg,Oral Use,Greece,Tillotts Pharma Gmbh
648,Budenite,Nasal Use,Greece,Vian S.A.
649,Budenofalk,Oral Use,Greece,Galenica Sa
650,Budenofalk Uno,Oral Use,Greece,Galenica Sa
651,Budenοfalk,Rectal Use,Greece,Galenica Sa
652,Budenοfalk Procto,Rectal Use,Greece,Galenica Sa
653,Budeprol,Cutaneous Use,Greece,Novendia Pharmaceuticals Ltd
654,Budeprol,Nasal Use,Greece,Novendia Pharmaceuticals Ltd
655,Buderen,Nasal Use,Greece,Balu S.A.
656,Budesoderm,Cutaneous Use,Greece,Pharmex S.A.
657,Budesonal,Nasal Use,Greece,Verisfield S.M.S.A
658,Budesonide Norma,Nasal Use,Greece,Norma Hellas S.A.
659,Budesonide Norma,Nasal Use,Greece,Norma Hellas S.A.
660,Budesonide Target,Cutaneous Use,Greece,Target Pharma Single Member Private Ltd
661,Budesonide Target,Nasal Use,Greece,Target Pharma Single Member Private Ltd
662,Budiair,Inhalation Use,Greece,Chiesi Hellas S.A.
663,Bumeftyl,Oral Use,Greece,Bennett Pharmaceuticals Sa
664,Bunafon,Oral Use,Greece,Pharmabelle Ltd
665,Buprenal,Sublingual Use,Greece,Viogen Pharmaceuticals
666,Burinex,"Intramuscular Use ,Intravenous Use",Greece,Karo Healthcare Ab
667,Burinex,Oral Use,Greece,Karo Healthcare Ab
668,Buscofem Extra,Oral Use,Greece,Opella Healthcare Greece Single Member Ltd.
669,Buscopan,Oral Use,Greece,Opella Healthcare Greece Single Member Ltd.
670,Buscopan Plus,Oral Use,Greece,Opella Healthcare Greece Single Member Ltd.
671,Butagan,Oral Use,Greece,Anfarm Hellas Sa
672,Butavate,Cutaneous Use,Greece,Glaxosmithkline Single Member A.E.B.E.
673,Butekont,Cutaneous Use,Greece,Bennett Pharmaceuticals Sa
674,Butekont,Nasal Use,Greece,Bennett Pharmaceuticals Sa
675,Butolir,Inhalation Use,Greece,Demo Abee
676,Buvastin,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
677,Buvera,Transdermal Use,Greece,Rafarm Sa.
678,Buxodem,Oral Use,Greece,Demo Abee
679,Cabazitaxel Ariti,Intravenous Use,Greece,Ariti Sa
680,Cabazitaxel Ever Pharma,Intravenous Use,Greece,Ever Valinject Gmbh
681,Cabazitaxel Fresenius Kabi,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
682,Cabazitaxel Teva,Intravenous Use,Greece,Teva B.V
683,Cadelius,Oral Use,Greece,Itf Hellas S.A.
684,Cafergot,Rectal Use,Greece,Amdipharm Limited
685,Cal+d,Oral Use,Greece,Verisfield S.M.S.A
686,Calcedem,Oral Use,Greece,Demo Abee
687,Calcifenov,Oral Use,Greece,Innovis Pharma
688,Calcifolin,Oral Use,Greece,Provident Pharmaceuticals Ltd
689,Calciform,Oral Use,Greece,Iasis Pharma
690,Calciform D3,Oral Use,Greece,Iasis Pharma
691,Calciomax  M.A,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
692,Calcioral,Oral Use,Greece,Cheplapharm Arzneimittel Gmbh
693,Calcioral D3,Oral Use,Greece,Cheplapharm Arzneimittel Gmbh
694,Calcipotriol Rafarm,Cutaneous Use,Greece,Rafarm Sa.
695,Calcium Chloride Cooper,"Intracardiac Use ,Intravenous Use",Greece,Cooper Pharmaceuticals S.A.
696,Calcium Chloride Demo,Intravenous Use,Greece,Demo Abee
697,Calcium Folinate Kleva,"Intramuscular Use ,Intravenous Use",Greece,Kleva Pharmaceuticals
698,Calcium Folinate Pharmazac,"Intramuscular Use ,Intravenous Use",Greece,Pharmazac Sa
699,Calcium Gluconate Ariti,Intravenous Use,Greece,Ariti Sa
700,Calcium Gluconate Cooper,Intravenous Use,Greece,Cooper Pharmaceuticals S.A.
701,Calcium Gluconate Demo,"Intraarterial Use ,Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Greece,Demo Abee
702,Calcium Gluconate Demo,"Intraarterial Use ,Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Greece,Demo Abee
703,Calculus,Oral Use,Greece,Medical Pharmaquality Pharmaceuticals S.A.
704,Caldepac Set,Oral Use,Greece,Nassington Ltd
705,Calde-Vit,Oral Use,Greece,Galenica Sa
706,Callifugo-Mediplants,Cutaneous Use,Greece,Mediplants
707,Calrecia,Intravenous Use,Greece,Fresenius Medical Care Deutschland Gmbh
708,Calvidin,Oral Use,Greece,Viatris Healthcare Limited
709,Candazol,Intravenous Use,Greece,Verisfield S.M.S.A
710,Candesartan+hctz Swyssi,Oral Use,Greece,Swyssi Ag
711,Candesartan+hctz/Swyssi Swyssi,Oral Use,Greece,Swyssi Ag
712,Candiflu,Cutaneous Use,Greece,Verisfield S.M.S.A
713,Canephron Uno,Oral Use,Greece,Bionorica Se
714,Canesten,Cutaneous Use,Greece,Bayer Hellas Sa
715,Canesten,"Cutaneous Use ,Vaginal Use",Greece,Bayer Hellas Sa
716,Canesten,Vaginal Use,Greece,Bayer Hellas Sa
717,Capd/Dpca 17,Intraperitoneal Use,Greece,Fresenius Medical Care Deutschland Gmbh
718,Capd/Dpca 18,Intraperitoneal Use,Greece,Fresenius Medical Care Deutschland Gmbh
719,Capd/Dpca 19,Intraperitoneal Use,Greece,Fresenius Medical Care Deutschland Gmbh
720,Capd/Fresenius,Intraperitoneal Use,Greece,Fresenius Medical Care Deutschland Gmbh
721,Capecitabine Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
722,Capibine,Oral Use,Greece,Ariti Sa
723,Capjera,Inhalation Use,Greece,Tikun Olam Greece S.A.
724,Cappa-J T31,Inhalation Use,Greece,Tikun Olam Greece S.A.
725,Caprilon Od,Oral Use,Greece,Medicair Bioscience Laboratories Cy Ltd
726,Capsaxin,Cutaneous Use,Greece,Medicair Bioscience Laboratories Ανωνυμη Φαρμακευτικη Εταιρεια
727,Capser,Cutaneous Use,Greece,Verisfield S.M.S.A
728,Caramlo,Oral Use,Greece,"Zentiva, K.S."
729,Carbenem,Intravenous Use,Greece,Cooper Pharmaceuticals S.A.
730,Carboplan,Intravenous Use,Greece,Vianex S.A.
731,Carboplatin Hospira,Intravenous Use,Greece,Pfizer Hellas A.E.
732,Carboplatin Medicus,Intravenous Use,Greece,Medicus A.E
733,Carbosylane,Oral Use,Greece,Pharmaserve Hellas S.A.C.I
734,Carbosylane,Oral Use,Greece,Pharmaserve-Lilly Saci
735,Carder,Oral Use,Greece,Innovis Pharma
736,Cardicin Plus,Oral Use,Greece,Innovis Pharma
737,Cardioscan,Intravenous Use,Greece,Mediray Gpc
738,Cardiostyl,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
739,Carditrat Plus,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
740,Card-Ok,Oral Use,Greece,Vivax Pharmaceuticals Ltd
741,Cardura,Oral Use,Greece,Viatris Hellas Limited
742,Cardynsta,Oral Use,Greece,Viofar Ltd
743,Carglumic Acid,Oral Use,Greece,Waymade B.V.
744,Carglumic Acid Tillomed,Oral Use,Greece,Tillomed Pharma Gmbh
745,Carglumic Acid Waymade,Oral,Greece,Waymade B.V.
746,Caricia,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
747,Carmelido,Oropharyngeal Use,Greece,Nassington Ltd
